INFO: [SIM 2] *************** CSIM start ***************
INFO: [SIM 4] CSIM will launch GCC as the compiler.
   Compiling ../../../cpp_FIR_test.cpp in debug mode
   Compiling ../../../cpp_FIR.cpp in debug mode
   Generating csim.exe
-4.57764e-05,-4.57764e-05,134
-4.57764e-05,-4.57764e-05,135
-4.57764e-05,-4.57764e-05,136
-4.57764e-05,-4.57764e-05,137
-3.05176e-05,-3.05176e-05,138
-3.05176e-05,-3.05176e-05,139
-3.05176e-05,-3.05176e-05,140
-3.05176e-05,-3.05176e-05,141
-3.05176e-05,-3.05176e-05,142
-3.05176e-05,-3.05176e-05,143
-3.05176e-05,-3.05176e-05,144
-3.05176e-05,-3.05176e-05,145
-3.05176e-05,-3.05176e-05,146
-3.05176e-05,-3.05176e-05,147
-3.05176e-05,-3.05176e-05,148
-3.05176e-05,-3.05176e-05,149
-3.05176e-05,-3.05176e-05,150
-3.05176e-05,-3.05176e-05,151
-3.05176e-05,-3.05176e-05,152
-3.05176e-05,-3.05176e-05,153
-3.05176e-05,-3.05176e-05,154
-1.52588e-05,-1.52588e-05,155
-1.52588e-05,-1.52588e-05,156
-1.52588e-05,-1.52588e-05,157
-1.52588e-05,-1.52588e-05,158
-1.52588e-05,-1.52588e-05,159
-1.52588e-05,-1.52588e-05,160
-1.52588e-05,-1.52588e-05,161
-1.52588e-05,-1.52588e-05,162
-1.52588e-05,-1.52588e-05,163
-1.52588e-05,-1.52588e-05,164
-1.52588e-05,-1.52588e-05,165
-1.52588e-05,-1.52588e-05,166
-1.52588e-05,-1.52588e-05,167
-1.52588e-05,-1.52588e-05,168
0,0,169
0,0,170
-1.52588e-05,-1.52588e-05,171
-1.52588e-05,-1.52588e-05,172
-1.52588e-05,-1.52588e-05,173
-1.52588e-05,-1.52588e-05,174
-1.52588e-05,-1.52588e-05,175
-1.52588e-05,-1.52588e-05,176
-1.52588e-05,-1.52588e-05,177
-1.52588e-05,-1.52588e-05,178
0,0,179
0,0,180
0,0,181
0,0,182
0,0,183
0,0,184
0,0,185
0,0,186
0,0,187
1.52588e-05,1.52588e-05,188
1.52588e-05,1.52588e-05,189
1.52588e-05,1.52588e-05,190
1.52588e-05,1.52588e-05,191
1.52588e-05,1.52588e-05,192
1.52588e-05,1.52588e-05,193
1.52588e-05,1.52588e-05,194
1.52588e-05,1.52588e-05,195
1.52588e-05,1.52588e-05,196
3.05176e-05,3.05176e-05,197
3.05176e-05,3.05176e-05,198
3.05176e-05,3.05176e-05,199
3.05176e-05,3.05176e-05,200
3.05176e-05,3.05176e-05,201
3.05176e-05,3.05176e-05,202
3.05176e-05,3.05176e-05,203
4.57764e-05,4.57764e-05,204
4.57764e-05,4.57764e-05,205
4.57764e-05,4.57764e-05,206
4.57764e-05,4.57764e-05,207
4.57764e-05,4.57764e-05,208
4.57764e-05,4.57764e-05,209
4.57764e-05,4.57764e-05,210
6.10352e-05,6.10352e-05,211
6.10352e-05,6.10352e-05,212
6.10352e-05,6.10352e-05,213
6.10352e-05,6.10352e-05,214
6.10352e-05,6.10352e-05,215
6.10352e-05,6.10352e-05,216
6.10352e-05,6.10352e-05,217
7.62939e-05,7.62939e-05,218
7.62939e-05,7.62939e-05,219
7.62939e-05,7.62939e-05,220
7.62939e-05,7.62939e-05,221
7.62939e-05,7.62939e-05,222
7.62939e-05,7.62939e-05,223
7.62939e-05,7.62939e-05,224
9.15527e-05,9.15527e-05,225
9.15527e-05,9.15527e-05,226
9.15527e-05,9.15527e-05,227
9.15527e-05,9.15527e-05,228
9.15527e-05,9.15527e-05,229
9.15527e-05,9.15527e-05,230
0.000106812,0.000106812,231
0.000106812,0.000106812,232
0.000106812,0.000106812,233
0.000106812,0.000106812,234
0.000106812,0.000106812,235
0.000106812,0.000106812,236
0.00012207,0.00012207,237
0.00012207,0.00012207,238
0.00012207,0.00012207,239
0.00012207,0.00012207,240
0.00012207,0.00012207,241
0.00012207,0.00012207,242
0.00012207,0.00012207,243
0.000137329,0.000137329,244
0.000137329,0.000137329,245
0.000137329,0.000137329,246
0.000137329,0.000137329,247
0.000137329,0.000137329,248
0.000137329,0.000137329,249
0.000137329,0.000137329,250
0.000152588,0.000152588,251
0.000152588,0.000152588,252
0.000152588,0.000152588,253
0.000152588,0.000152588,254
0.000152588,0.000152588,255
INFO: [SIM 1] CSim done with 0 errors.
INFO: [SIM 3] *************** CSIM finish ***************
